pokedex_id,pokemon_name,primary_type,secondary_type,hp,attack,defense,sp_attack,sp_defense,speed,sprite_url,generation,is_legendary
7086,Pokemon_7086,Flying,Fire,140,73,68,44,42,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,6,false
7087,Pokemon_7087,Poison,,40,117,47,112,75,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,2,false
7088,Pokemon_7088,Grass,Fighting,149,60,136,139,66,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,1,false
7089,Pokemon_7089,Steel,,43,59,104,86,76,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,3,false
7090,Pokemon_7090,Dragon,,148,125,48,34,112,131,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,7,false
7091,Pokemon_7091,Water,,79,43,100,106,78,31,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,1,false
7092,Pokemon_7092,Dragon,,31,104,67,130,80,108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,3,false
7093,Pokemon_7093,Fairy,Fairy,146,47,55,143,99,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,6,false
7094,Pokemon_7094,Normal,,148,110,133,43,57,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,7,false
7095,Pokemon_7095,Normal,,126,39,56,119,142,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,6,false
7096,Pokemon_7096,Normal,,74,89,116,87,89,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,6,false
7097,Pokemon_7097,Flying,,35,128,58,75,57,48,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,5,false
7098,Pokemon_7098,Fighting,Fire,47,40,59,30,134,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,4,false
7099,Pokemon_7099,Ghost,Fairy,125,123,77,52,63,53,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,8,false
7100,Pokemon_7100,Dark,,104,119,144,117,48,104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,9,false
7101,Pokemon_7101,Psychic,Grass,132,125,139,133,95,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,6,false
7102,Pokemon_7102,Fairy,Water,41,129,43,96,31,91,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,4,false
7103,Pokemon_7103,Ghost,Grass,136,119,129,130,110,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,1,false
7104,Pokemon_7104,Psychic,,42,31,45,125,146,111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,9,false
7105,Pokemon_7105,Fighting,,43,84,76,41,108,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,7,false
7106,Pokemon_7106,Normal,,62,78,120,128,60,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,5,false
7107,Pokemon_7107,Dragon,Psychic,145,106,135,121,62,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,2,false
7108,Pokemon_7108,Bug,,69,117,140,91,48,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,8,false
7109,Pokemon_7109,Bug,Fighting,86,105,64,85,116,104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,2,false
7110,Pokemon_7110,Ground,,62,123,31,125,56,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,4,false
7111,Pokemon_7111,Fairy,Fire,98,62,81,84,121,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,3,false
7112,Pokemon_7112,Normal,,42,118,125,77,100,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,1,false
7113,Pokemon_7113,Poison,,145,135,92,77,95,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,3,false
7114,Pokemon_7114,Rock,Ghost,57,117,41,101,107,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,1,false
7115,Pokemon_7115,Flying,,116,103,124,83,57,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,7,false
7116,Pokemon_7116,Ground,,87,138,122,81,111,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,3,false
7117,Pokemon_7117,Ghost,,70,124,34,94,58,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,3,false
7118,Pokemon_7118,Psychic,,123,56,110,50,98,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,6,false
7119,Pokemon_7119,Flying,,140,52,110,50,64,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,1,false
7120,Pokemon_7120,Water,,146,43,93,129,90,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,3,false
7121,Pokemon_7121,Grass,Bug,146,42,52,73,81,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,8,false
7122,Pokemon_7122,Fire,,69,64,40,130,91,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,6,false
7123,Pokemon_7123,Rock,Flying,45,42,78,109,60,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,8,false
7124,Pokemon_7124,Ghost,,96,139,45,90,112,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,5,false
7125,Pokemon_7125,Fighting,,33,136,50,43,68,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,2,false
7126,Pokemon_7126,Poison,,111,90,31,45,79,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,9,false
7127,Pokemon_7127,Fairy,,70,143,88,80,94,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,6,false
7128,Pokemon_7128,Rock,Ground,40,143,144,51,125,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,8,false
7129,Pokemon_7129,Poison,Rock,62,96,93,65,103,128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,3,false
7130,Pokemon_7130,Normal,Fairy,40,34,77,38,95,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,3,false
7131,Pokemon_7131,Steel,,121,133,114,56,126,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,4,false
7132,Pokemon_7132,Steel,Ice,36,144,149,101,111,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,2,false
7133,Pokemon_7133,Grass,Electric,71,132,108,72,139,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,9,false
7134,Pokemon_7134,Rock,,96,108,75,58,136,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,1,false
7135,Pokemon_7135,Grass,,94,90,60,61,44,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,5,false
7136,Pokemon_7136,Rock,,57,51,133,115,74,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,6,false
7137,Pokemon_7137,Ice,Dragon,55,116,116,34,42,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,9,false
7138,Pokemon_7138,Poison,,35,146,39,117,56,141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,4,true
7139,Pokemon_7139,Steel,,54,69,106,101,96,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,1,false
7140,Pokemon_7140,Flying,Normal,101,140,105,57,99,81,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,7,false
7141,Pokemon_7141,Steel,,77,35,56,127,37,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,9,false
7142,Pokemon_7142,Dragon,Normal,135,109,38,107,94,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,3,false
7143,Pokemon_7143,Fighting,Electric,37,65,123,129,149,88,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,3,false
7144,Pokemon_7144,Electric,,134,76,147,85,57,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,6,false
7145,Pokemon_7145,Flying,,33,78,73,137,117,117,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,1,false
7146,Pokemon_7146,Ice,Fighting,70,145,63,60,94,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,3,false
7147,Pokemon_7147,Dark,,150,81,132,145,91,37,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,8,false
7148,Pokemon_7148,Dark,,135,79,128,57,55,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,4,false
7149,Pokemon_7149,Psychic,,93,89,77,137,142,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,9,false
7150,Pokemon_7150,Steel,,130,89,64,83,62,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,2,false
7151,Pokemon_7151,Ghost,Flying,51,148,135,93,54,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,7,false
7152,Pokemon_7152,Dragon,Rock,101,136,148,41,144,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,2,false
7153,Pokemon_7153,Dark,,48,109,52,122,101,122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,7,false
7154,Pokemon_7154,Bug,Water,31,100,101,49,144,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,1,true
7155,Pokemon_7155,Water,,50,92,146,141,61,89,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,8,true
7156,Pokemon_7156,Rock,,105,52,78,93,33,47,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,3,false
7157,Pokemon_7157,Bug,,134,98,65,81,124,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,8,false
7158,Pokemon_7158,Grass,,72,80,89,80,97,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,5,false
7159,Pokemon_7159,Fighting,,108,93,115,111,109,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,8,false
7160,Pokemon_7160,Ground,,52,119,92,49,93,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,3,false
7161,Pokemon_7161,Fighting,Rock,96,101,117,100,49,108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,9,false
7162,Pokemon_7162,Fairy,,37,115,62,48,147,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,3,false
7163,Pokemon_7163,Water,,81,45,52,66,62,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,2,false
7164,Pokemon_7164,Flying,Water,75,55,78,150,92,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,2,false
7165,Pokemon_7165,Ground,,122,119,112,116,82,56,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,1,false
7166,Pokemon_7166,Rock,,95,141,51,149,32,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,1,false
7167,Pokemon_7167,Normal,Grass,77,97,149,39,138,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,8,false
7168,Pokemon_7168,Grass,,115,111,120,118,122,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,1,false
7169,Pokemon_7169,Fire,,123,98,62,132,68,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,7,false
7170,Pokemon_7170,Dark,,31,39,134,100,38,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,4,false
7171,Pokemon_7171,Steel,,44,74,98,128,133,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,8,false
7172,Pokemon_7172,Rock,,41,80,49,149,71,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,2,true
7173,Pokemon_7173,Bug,,90,89,31,63,52,111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,5,false
7174,Pokemon_7174,Fairy,,65,143,140,69,35,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,2,false
7175,Pokemon_7175,Fairy,Normal,134,105,36,117,93,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1.png,6,false
7176,Pokemon_7176,Steel,,115,107,121,149,43,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/2.png,1,false
7177,Pokemon_7177,Fairy,Steel,88,141,59,76,36,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/3.png,3,false
7178,Pokemon_7178,Normal,Dragon,61,55,131,127,47,147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/4.png,6,false
7179,Pokemon_7179,Water,Ice,138,64,92,65,78,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/5.png,9,false
7180,Pokemon_7180,Rock,,64,31,94,84,55,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/6.png,7,false
7181,Pokemon_7181,Dragon,Grass,106,81,99,106,87,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/7.png,8,false
7182,Pokemon_7182,Dragon,,145,78,57,68,57,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/8.png,5,false
7183,Pokemon_7183,Rock,Fairy,96,138,84,147,115,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/9.png,1,false
7184,Pokemon_7184,Psychic,,133,115,71,49,131,103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10.png,6,false
7185,Pokemon_7185,Dragon,Steel,32,134,37,73,138,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/11.png,4,false
7186,Pokemon_7186,Poison,Psychic,127,63,31,68,96,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/12.png,5,false
7187,Pokemon_7187,Psychic,,60,39,59,73,134,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/13.png,6,true
7188,Pokemon_7188,Poison,Ice,106,127,145,119,69,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/14.png,1,false
7189,Pokemon_7189,Steel,Ice,76,59,118,79,77,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/15.png,6,false
7190,Pokemon_7190,Grass,Dragon,34,136,143,150,130,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/16.png,1,false
7191,Pokemon_7191,Steel,,100,74,144,127,55,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/17.png,5,false
7192,Pokemon_7192,Ground,,45,83,80,63,115,132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/18.png,5,false
7193,Pokemon_7193,Ghost,,143,33,121,63,47,47,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/19.png,9,false
7194,Pokemon_7194,Grass,,120,43,48,131,150,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/20.png,2,false
7195,Pokemon_7195,Ghost,Rock,65,53,61,30,107,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/21.png,5,false
7196,Pokemon_7196,Water,,87,81,143,84,59,131,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/22.png,5,false
7197,Pokemon_7197,Rock,,91,77,98,69,77,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/23.png,1,false
7198,Pokemon_7198,Dragon,Ghost,122,38,127,106,145,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/24.png,6,false
7199,Pokemon_7199,Fighting,Rock,73,96,122,67,75,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/25.png,8,false
7200,Pokemon_7200,Normal,,135,63,112,72,122,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/26.png,2,false
7201,Pokemon_7201,Bug,Poison,40,85,86,122,133,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/27.png,7,false
7202,Pokemon_7202,Grass,,40,77,78,52,120,147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/28.png,9,false
7203,Pokemon_7203,Rock,Water,85,136,53,136,60,33,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/29.png,2,false
7204,Pokemon_7204,Electric,Poison,103,96,102,80,124,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/30.png,3,false
7205,Pokemon_7205,Grass,,99,98,81,107,68,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/31.png,1,false
7206,Pokemon_7206,Fighting,,100,100,70,30,47,103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/32.png,4,false
7207,Pokemon_7207,Bug,Dragon,110,128,71,132,40,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/33.png,9,false
7208,Pokemon_7208,Flying,Electric,56,93,53,105,48,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/34.png,7,false
7209,Pokemon_7209,Water,,69,39,140,123,48,54,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/35.png,1,false
7210,Pokemon_7210,Grass,Ice,126,107,45,148,83,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/36.png,7,false
7211,Pokemon_7211,Normal,,54,88,104,58,110,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/37.png,7,false
7212,Pokemon_7212,Fire,,55,117,130,97,112,87,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/38.png,2,false
7213,Pokemon_7213,Ghost,,57,113,64,125,101,103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/39.png,8,false
7214,Pokemon_7214,Ground,,32,81,41,44,67,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/40.png,5,false
7215,Pokemon_7215,Normal,,52,31,146,31,57,147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/41.png,7,false
7216,Pokemon_7216,Fairy,,134,104,48,56,147,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/42.png,5,false
7217,Pokemon_7217,Water,,105,72,75,49,123,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/43.png,8,true
7218,Pokemon_7218,Steel,,134,83,95,86,98,128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/44.png,8,false
7219,Pokemon_7219,Fairy,,34,141,143,149,142,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/45.png,6,false
7220,Pokemon_7220,Bug,Poison,123,41,76,89,102,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/46.png,8,false
7221,Pokemon_7221,Fighting,Bug,60,60,93,149,44,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png,8,false
7222,Pokemon_7222,Bug,Grass,139,149,141,90,107,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png,2,false
7223,Pokemon_7223,Ground,,112,116,96,110,60,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png,3,false
7224,Pokemon_7224,Flying,,99,123,61,88,39,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/50.png,7,false
7225,Pokemon_7225,Psychic,,132,131,126,77,66,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/51.png,5,false
7226,Pokemon_7226,Ice,,87,98,78,53,65,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/52.png,6,false
7227,Pokemon_7227,Steel,Flying,130,117,132,101,77,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png,7,false
7228,Pokemon_7228,Steel,,49,84,55,133,107,137,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png,9,false
